Group,Mag Group,Mag Avg,CosDist Sum,DotProd Sum,CosDist Sim,N1,N2,N3,Type
zadeti_žebljica_na_glavica,3.641034986098413,2.295798638897503,1.1091239396792127,-3.648704348398699,None,0.3968459981784974,0.40535860644604627,0.41906824414747934,1
zmajevati_z_glava,4.0309046241585325,1.9782916106210326,0.9794985208053985,0.49045513191880075,0.2777062030373547,0.21673871382586074,0.23133581103926726,0.3255244364873403,1
pljuniti_v_roka,3.624848279420257,2.055377738966028,1.0586815974511268,-1.3116098354779595,0.4141457749766616,0.26865558717847116,0.339679598811792,0.350445825983177,1
imeti_na_volja,3.186998413496546,1.9612766133796269,0.984526156100923,0.2901617508380103,0.4223557804785307,0.1935462670208964,0.20848181312929848,0.2626375062736065,1
biti_priča,2.6393094188789115,2.189180241698049,1.2330081189390765,-2.692606419922769,0.750647122090857,0.3703531907321229,0.4102905029252294,0.4131968861949893,1
kruh_služiti,3.8716127479185514,2.649152022554422,0.9137338178084925,1.7695765979373006,None,0.33527090123863157,0.3908425323897511,0.4570078952984302,1
on_mahniti,4.04682334043281,2.0765781796912983,1.1218455082401741,-2.0478684342514004,0.7514257172569445,0.4404185753145585,0.47247152855503516,0.4901241675511985,1
dobiti_v_roka,3.0357043093814826,1.8084811796900204,0.9298781217035185,1.1549103039326496,0.3843369143411501,0.19607727093589622,0.26931928100220925,0.270405181328103,1
biti_žal,3.0238079739760337,1.8877100484259164,1.0525003073689225,-0.5993511421517302,0.7426156565709571,0.36462127850534354,0.3996766417125599,0.44011463404404083,1
čas_se_spreminjati,3.473144167821456,1.8822178763137096,1.181451116641395,-3.558554361675712,0.6334384318924209,0.12426674084208555,0.13854784039720613,0.1889564544302701,1
biti_ves_iz_se,3.3595084130343196,1.6829383582649655,1.105082904892283,-2.37649006658084,None,0.3170678683003004,0.398135280917681,0.39920664873670864,1
ne_poznati_meja,3.4881013895850637,2.103282138519739,1.066240960155132,-1.4579227319070005,0.3470699867076985,0.2309490404201382,0.30286194291289337,0.30623108813200306,1
biti_zunaj,3.1382255450070358,1.953747172345747,0.985205390055858,0.18142036273706946,0.7396224208377223,0.22867377203887296,0.2933450954467981,0.4330296765928149,1
zapreti_sapa,4.3028603099703595,2.803453156607444,1.1774283754394521,-4.28058990290043,0.3757320991786583,0.21205131180886527,0.2778419998749383,0.31988048079741604,1
biti_v_korak_z,3.309946752184681,1.6763497496292585,0.9542242858883226,1.0159697111061998,None,0.36883282657978056,0.41062427869746276,0.42125239685246507,1
biti_jasen,2.6526448338381354,2.136923455935336,0.9526740765942334,0.5365338957522403,0.7473921876957768,0.24438589549767187,0.2840196277671475,0.3761201825912044,1
biti_mar,3.8981102703383113,2.0697440664563587,0.7988628711734682,3.2455851577683,0.7491649344987966,0.07342396073948654,0.09750712689565844,0.2815517211297691,1
